Benchmark,Input Size,Threads,cycles,instructions,ins_per_cycle,cache_references,cache_misses,cache_misses_percent,branches_instructions,branch_misses,bus_cycles,ref_cycles,alignment_faults,bpf_output,cpu_clock,cpu_migrations,dummy,emulation_faults,major_faults,minor_faults,page_faults,LLC_loads,LLC_load_misses,LLC_misses_percent,LLC_stores,LLC_store_misses,LLC_store_misses_percent,time,user_time,sys_time
freqmine,simmedium,2,5244221898,8805385156,1.68,49908742,2946421,5.904,1537916043,52302919,239855972,5289449261,0,0,2651.88,12,0,0,0,92866,92866,8272076,306295,0.03702758533649836,7097314,162391,0.02288062779806558,1.130,2.023,0.076
freqmine,simmedium,3,5112345049,8915746646,1.74,42478453,2884669,6.791,1513046703,52933816,240846637,5373890250,0,0,2666.87,11,0,0,0,93620,93620,9685906,419638,0.04332459968122755,6192157,180936,0.02922018934597427,0.813,2.063,0.052
freqmine,simmedium,4,5069892839,8986707609,1.77,41011292,2090502,5.097,1545935284,53170784,246388039,5460436313,0,0,2694.42,14,0,0,0,95091,95091,10508806,611605,0.05819928543737509,6026398,467989,0.07765650393485461,0.657,2.072,0.064
freqmine,simmedium,5,5277638448,9009476252,1.71,38554689,2870522,7.445,1606585542,51962879,244640264,5276400676,0,0,2717.16,8,0,0,0,95385,95385,10431113,491887,0.047155754136687045,6301466,148082,0.023499611042890653,0.564,2.112,0.052
freqmine,simmedium,6,5163431150,9323002337,1.81,41656874,1735360,4.166,1525529180,52835882,247213285,5511565128,0,0,2720.44,18,0,0,3,95322,95325,9839607,818337,0.08316765090313058,4952375,106359,0.021476362351397056,0.520,2.080,0.088
freqmine,simmedium,7,5122497469,9151305204,1.79,41994464,1817519,4.328,1490286596,51023814,252036119,5452820790,0,0,2750.15,18,0,0,2,94904,94906,9900644,789018,0.07969360376961337,3576974,61341,0.017148852633538852,0.503,2.149,0.048
freqmine,simmedium,8,5032138314,8884578545,1.77,39680330,2313029,5.829,1459798554,49369035,251505212,5588552831,0,0,2760.86,18,0,0,2,96188,96190,10382081,518819,0.04997254404006287,4460184,227713,0.05105462016813656,0.486,2.158,0.049
freqmine,simmedium,9,5378710547,9596871375,1.78,35234784,1579636,4.483,1584345361,48646983,254980330,5349140467,0,0,2806.01,25,0,0,3,96630,96633,11763150,759349,0.06455320216098578,4369315,87919,0.0201219184242839,0.479,2.177,0.079
freqmine,simmedium,10,5131147689,8860401345,1.73,41335601,1829673,4.426,1466048085,50388287,250915425,5593116477,0,0,2803.29,10,0,0,0,97036,97036,10230914,768680,0.07513307217712904,4999644,115381,0.02307784314243174,0.466,2.163,0.090
freqmine,simmedium,11,5261017587,9543233174,1.81,41547891,1634349,3.934,1579038273,51109066,257839758,5743018887,0,0,2844.57,13,0,0,0,97157,97157,10556973,913755,0.08655464023636321,6079812,115200,0.018947954311745167,0.465,2.148,0.148
freqmine,simmedium,12,5579767251,9632546590,1.73,38878458,1747412,4.495,1668277889,52887693,269994111,6018379932,0,0,2985.03,16,0,0,4,96911,96915,11313953,893127,0.07894031378776277,7231998,197202,0.027267983204641372,0.471,2.365,0.069
freqmine,simmedium,13,5316753935,9533978619,1.79,46941189,2416019,5.147,1689529274,55528945,263423119,5749271354,0,0,2880.33,12,0,0,5,97941,97946,9314416,461907,0.049590548672079925,8658580,560711,0.06475784712966791,0.461,2.242,0.090
freqmine,simmedium,14,5449499646,8404681949,1.54,42260526,2687991,6.361,1554797591,56099928,275966186,6144083706,0,0,3040.27,21,0,0,0,99191,99191,9614692,586114,0.06096024708851828,7935663,354131,0.044625256894099456,0.467,2.416,0.071
freqmine,simmedium,15,5214279777,9064981158,1.74,33479857,1715162,5.123,1625529394,55181949,268177102,5954792802,0,0,2979.17,20,0,0,3,99833,99836,11864835,915658,0.0771741031375489,6411158,92484,0.014425475085780135,0.458,2.332,0.097
freqmine,simmedium,16,5418747075,9138290102,1.69,38204326,1875859,4.910,1717194100,51968002,273813503,6105640964,0,0,3001.98,15,0,0,1,99668,99669,12738609,903761,0.0709466002135712,5605023,250397,0.04467367930515183,0.456,2.338,0.111
freqmine,simlarge,1,15879847764,32957565529,2.08,68022741,5458127,8.024,5046773715,139772530,727743732,16061972065,0,0,7516.49,9,0,0,0,113280,113280,18473203,1129670,0.061151820829338586,7920221,316889,0.04001012092970638,6.953,6.837,0.108
freqmine,simlarge,2,16485535416,32848906114,1.99,72226897,5517652,7.639,5033008952,140881841,764485490,16873822659,0,0,7882.61,10,0,0,0,124315,124315,18795044,1496664,0.07963077926287376,8631002,518972,0.06012882397663678,3.816,7.204,0.108
freqmine,simlarge,3,16035956682,32926856266,2.05,75015117,5616187,7.487,5084865161,138300381,739628299,16293968332,0,0,7654.43,11,0,0,0,121619,121619,17668876,1521572,0.08611594761319283,8785108,335091,0.03814307120640976,2.571,6.916,0.168
freqmine,simlarge,4,16146880038,33248609289,2.06,73583368,4731550,6.430,5106018915,142850296,747135052,16488196741,0,0,7707.45,12,0,0,1,122585,122586,18303591,1420080,0.07758477557764484,7491527,265538,0.03544511018915102,2.022,6.963,0.172
freqmine,simlarge,5,16172820842,33048764294,2.04,72454382,4519646,6.238,5152200501,141043226,740191436,16256341377,0,0,7683.08,10,0,0,1,123461,123462,19400116,1469438,0.07574377390320759,9201783,570751,0.0620261312399999,1.681,6.943,0.172
freqmine,simlarge,6,15981461815,32773151442,2.05,66754054,5762047,8.632,4994846961,142364417,754196008,16639004178,0,0,7776.26,14,0,0,1,123570,123571,19774252,1334680,0.06749585268762631,7931427,515337,0.06497405826215132,1.470,7.042,0.152
freqmine,simlarge,7,16078593449,32682641455,2.03,72695753,3987567,5.485,5203073151,142781047,751434951,16521136218,0,0,7736.62,16,0,0,0,121449,121449,18132491,1700747,0.09379555186322718,10216870,622186,0.060897907088961686,1.359,7.055,0.104
freqmine,simlarge,8,16039293690,32374496736,2.02,72951844,4533893,6.215,5132156224,142543846,747486097,16521103391,0,0,7753.16,25,0,0,3,116517,116520,18510785,1414334,0.07640594388622633,12218791,932430,0.07631115058764816,1.324,7.053,0.128
freqmine,simlarge,9,16176625306,32873367386,2.03,73542919,7154156,9.728,4942643323,137138962,747354640,16308919945,0,0,7767.08,11,0,0,0,117360,117360,19190231,921854,0.048037670833665315,7297989,311581,0.04269409011167323,1.294,7.031,0.164
freqmine,simlarge,10,16140351117,32380469221,2.01,75771296,3516656,4.641,5066512004,142944860,750657478,16600590194,0,0,7822.48,22,0,0,0,117479,117479,17801415,1611139,0.09050623222929188,10159180,765559,0.07535637718792265,1.275,7.094,0.155
freqmine,simlarge,11,16025619936,32470018912,2.03,64733196,3769620,5.823,5168998023,137911087,754708451,16784486526,0,0,7890.30,29,0,0,0,118647,118647,19890478,1446069,0.0727015710733548,8361672,387639,0.046359029629480804,1.334,7.136,0.175
freqmine,simlarge,12,16407555590,32207344901,1.96,67396783,6376718,9.461,5193936089,144582376,771647369,16913461781,0,0,7955.23,20,0,0,0,118810,118810,19130662,1184423,0.06191228510545009,8993623,383533,0.04264499412528188,1.333,7.216,0.163
freqmine,simlarge,13,16583141624,32716145651,1.97,73945724,7741153,10.469,5132838717,138306876,758637837,16685842217,0,0,7944.77,14,0,0,1,118601,118602,18886598,1111241,0.05883754183786831,9511688,773698,0.08134181861305796,1.279,7.198,0.176
freqmine,simlarge,14,16286578454,32342412215,1.99,68217729,5688063,8.338,5099528591,142672086,767613266,16928156235,0,0,7940.75,23,0,0,11,120046,120057,18097423,1113140,0.06150820478694674,8668459,313177,0.03612833607449721,1.268,7.223,0.145
freqmine,simlarge,15,16255943858,32701869970,2.01,74315927,4111120,5.532,4985539611,131956195,744871246,16276267203,0,0,7879.98,28,0,0,0,120557,120557,17186641,1529420,0.08898888386625403,6357840,255519,0.04018959269185761,1.224,7.059,0.251
freqmine,simlarge,16,16516687092,31528782319,1.91,72670570,7202216,9.911,5264122890,142958133,770032509,16691380235,0,0,8028.52,29,0,0,1,120631,120632,17249630,1080576,0.06264343061271459,11676154,635163,0.054398306154577955,1.220,7.299,0.161
streamcluster,simsmall,1,955282235,1469736094,1.54,27887757,147909,0.530,240807997,4238361,57598271,1352879015,0,0,762.55,4,0,0,0,69517,69517,13845316,53568,0.003869034119553501,2321144,27099,0.01167484654118831,0.243,0.243,0.000
streamcluster,simsmall,2,1062533133,1545395998,1.45,30606678,154890,0.506,266009235,4831621,58437442,1339084796,0,0,805.80,4,0,0,0,68618,68618,13907808,35990,0.0025877550222148595,3786065,13463,0.0035559347237831365,0.147,0.290,0.000
streamcluster,simsmall,3,1257019679,1666478768,1.33,30004535,161366,0.538,275478694,4201424,61152511,1379565476,0,0,844.35,10,0,0,0,68827,68827,12952570,30132,0.0023263336928501448,3036860,32114,0.010574738381090996,0.112,0.327,0.000
streamcluster,simsmall,4,1436787967,1910585744,1.33,30897827,154900,0.501,310756034,4960187,60592073,1420818628,0,0,918.38,5,0,0,1,69204,69205,11545310,54456,0.004716720469177527,4035689,40196,0.009960133201542537,0.105,0.389,0.012
streamcluster,simsmall,5,1853339100,2284335362,1.23,33568236,215329,0.641,395926371,6275196,89113434,1931967096,0,0,1145.97,5,0,0,2,69147,69149,12796778,44676,0.003491191298309621,4110048,20430,0.004970744867213229,0.134,0.577,0.061
streamcluster,simsmall,6,3388220488,3596137469,1.06,43533109,2337646,5.370,657115828,6718432,148711407,3268128901,0,0,1821.21,6,0,0,4,69199,69203,14936147,660072,0.0441929233824493,5280442,551225,0.10438993553948704,0.237,1.179,0.165
streamcluster,simsmall,7,4139323768,4119642098,1.00,44552367,2346279,5.266,770421393,6792443,190363329,3937293556,0,0,2165.75,10,0,0,2,68795,68797,14956537,678171,0.045342782222916975,4868111,611353,0.1255832087641387,0.262,1.505,0.212
streamcluster,simsmall,8,3772488330,4097981245,1.09,39350107,358953,0.912,782716574,7099518,179590547,4073745465,0,0,2119.34,2,0,0,6,69554,69560,15488353,166980,0.01078100428108786,5557089,71809,0.012922053254860594,0.223,1.419,0.248
streamcluster,simsmall,9,4124482269,4303373434,1.04,43152267,411382,0.953,877918685,7873982,208255799,4550431071,0,0,2318.14,10,0,0,6,69539,69545,14972647,38469,0.0025692851771633965,6325557,65131,0.010296484562545243,0.223,1.474,0.399
streamcluster,simsmall,10,4741798119,4769896711,1.01,43132711,131091,0.304,966744668,8479228,236937667,5235515863,0,0,2628.85,12,0,0,3,69187,69190,14319446,80778,0.005641140027344634,8069060,32487,0.0040261195232158395,0.238,1.747,0.465
streamcluster,simsmall,11,7709286586,5442420709,0.71,50238001,3126050,6.222,1100366580,10116223,375353722,8363128977,0,0,4094.12,46,0,0,8,68540,68548,19419086,1124713,0.05791791642510878,8537737,801605,0.09388963375189467,0.371,3.110,0.663
streamcluster,simsmall,12,6610646288,6049169190,0.92,47060677,218012,0.463,1240606485,8592927,321047732,6916853055,0,0,3487.57,22,0,0,8,69411,69419,15210388,43828,0.0028814518078039823,9095271,79111,0.008698036595061324,0.279,2.479,0.642
streamcluster,simsmall,13,8239817817,6925211447,0.84,53001000,193805,0.366,1396803962,9683306,377288161,8260048820,0,0,4198.73,37,0,0,7,69543,69550,18477189,75037,0.0040610614525835075,9234804,83461,0.00903765797303332,0.320,3.012,0.860
streamcluster,simsmall,14,10268876691,7253575469,0.71,56418422,2471895,4.381,1477008647,10912457,483753714,10677470260,0,0,5272.06,49,0,0,12,68856,68868,18443777,607647,0.032945909072745784,10551755,693116,0.06568727192775041,0.384,4.175,0.810
streamcluster,simsmall,15,11825064746,8327182541,0.70,53483521,2586152,4.835,1746864790,11681441,559305105,12376772679,0,0,5972.65,60,0,0,13,69199,69212,19856559,838720,0.0422389397881073,10176424,746623,0.07336791391553654,0.409,4.675,1.047
streamcluster,simsmall,16,13189485709,8756536017,0.66,59303848,2614051,4.408,1883534713,11845537,626401147,13922155389,0,0,6698.48,56,0,0,2,69591,69593,20112340,610888,0.030373790419215268,10679003,614866,0.05757709778712489,0.433,5.270,1.212
streamcluster,simmedium,1,2767738655,4385747965,1.58,106677607,289769,0.272,429891560,6417901,130681898,2942534890,0,0,1545.52,7,0,0,0,70215,70215,51564112,69359,0.0013451021904537016,3285228,23510,0.007156276520229342,1.025,1.025,0.000
streamcluster,simmedium,2,2759661619,4363626795,1.58,106162085,144890,0.136,412387712,5597678,129652849,2926985031,0,0,1550.07,9,0,0,0,69552,69552,51413367,58110,0.0011302508159016312,4663577,28966,0.006211112199927224,0.523,1.031,0.004
streamcluster,simmedium,3,2868980176,4513219022,1.57,112295815,287781,0.256,464912527,7078499,143103191,3196733559,0,0,1641.17,12,0,0,1,68912,68913,52078670,50144,0.0009628510098280159,5067139,34789,0.006865609962544939,0.383,1.125,0.000
streamcluster,simmedium,4,3886163266,5131666893,1.32,115211519,3149195,2.733,607423323,7529130,194409427,4305576599,0,0,2153.90,14,0,0,1,69621,69622,56118770,995439,0.01773807587015895,5369159,727215,0.13544299954611141,0.422,1.600,0.040
streamcluster,simmedium,5,3366568716,4838817970,1.44,116043072,190850,0.164,559274314,6815871,165423842,3683906277,0,0,1887.54,4,0,0,2,69585,69587,55689200,52900,0.0009499148847532376,6149309,33241,0.005405648016712122,0.287,1.330,0.048
streamcluster,simmedium,6,4405919354,5926180142,1.35,128073223,328267,0.256,735906888,7949696,196882764,4434573245,0,0,2318.53,25,0,0,4,70560,70564,57640550,92997,0.001613395430820837,7768270,33575,0.004322069135084131,0.318,1.689,0.125
streamcluster,simmedium,7,5053782589,6604599728,1.31,130647879,297860,0.228,924179786,8247723,236091053,5306233556,0,0,2704.13,8,0,0,4,69222,69226,59801170,45825,0.0007662893552082677,8137161,32740,0.004023516309926767,0.337,2.088,0.141
streamcluster,simmedium,8,6697186373,7688363939,1.15,131353317,2995697,2.281,1154713366,9033097,326203333,7226934777,0,0,3495.02,9,0,0,4,69961,69965,62735996,1001162,0.015958334350824683,8075569,868815,0.10758560789957958,0.405,2.651,0.403
streamcluster,simmedium,9,7786236578,8382976211,1.08,140053942,6856879,4.896,1324774995,9509543,371487753,8236648523,0,0,4037.28,19,0,0,5,70195,70200,65350632,1847913,0.028276895623595498,8656587,1385206,0.16001756812471243,0.430,3.091,0.523
streamcluster,simmedium,10,7449862619,8111813887,1.09,144734567,295995,0.205,1256817306,9834923,356509191,7830834660,0,0,3866.27,18,0,0,4,69380,69384,64798397,40369,0.0006229938064671569,10592018,38425,0.0036277317504558623,0.375,2.917,0.561
streamcluster,simmedium,11,8516221536,9236207212,1.08,140894960,261888,0.186,1474040618,10946522,400336964,8709450696,0,0,4327.63,17,0,0,6,70082,70088,63774418,60146,0.0009431054313972728,9982548,49004,0.004908967129434289,0.384,3.337,0.601
streamcluster,simmedium,12,9563269125,9444326491,0.99,142860109,1097097,0.768,1526809259,10906872,454332040,9844452013,0,0,4848.62,16,0,0,10,69683,69693,64591475,322819,0.004997857689424185,9423752,293133,0.031105763394452656,0.403,3.783,0.710
streamcluster,simmedium,13,11992192258,10561847477,0.88,157224808,279574,0.178,1845975460,13544804,577348853,12775476297,0,0,6100.00,29,0,0,11,70046,70057,69956010,46888,0.0006702497755375128,12003282,52820,0.004400463139997877,0.482,5.048,0.781
streamcluster,simmedium,14,14943102659,11652106585,0.78,155804781,4093025,2.627,1990188466,12836496,709805232,15600224958,0,0,7467.41,48,0,0,0,69657,69657,69299548,1371424,0.01978979718597876,12989105,1149345,0.08848531134362221,0.552,6.308,0.911
streamcluster,simmedium,15,13883409528,11754188875,0.85,167607421,251209,0.150,2083318819,12898823,662907894,14518356678,0,0,6996.74,29,0,0,8,68966,68974,68957464,66850,0.0009694382032378685,14279429,75206,0.005266737206368686,0.486,5.774,0.993
streamcluster,simmedium,16,15416856389,12651051792,0.82,155861298,204231,0.131,2219742831,13514004,723055637,15959511622,0,0,7619.42,52,0,0,3,69676,69679,67561091,120830,0.001788455429175944,13125642,48465,0.0036923908179119923,0.499,6.195,1.222
streamcluster,simlarge,1,11554972407,18208571631,1.58,444268444,270244,0.061,930886174,9513906,532424212,11652200592,0,0,5543.37,5,0,0,0,75862,75862,141485003,87299,0.0006170194589457654,4954982,57028,0.011509224453287621,5.030,5.015,0.012
streamcluster,simlarge,2,11711759769,18146785444,1.55,448307806,350499,0.078,977632857,9370750,536502633,11855792873,0,0,5640.50,4,0,0,1,73763,73764,142162434,46481,0.0003269569793662931,6787344,34409,0.005069582446388454,2.586,5.121,0.004
streamcluster,simlarge,3,12301428427,18551802339,1.51,474507864,254753,0.054,1013128796,9184358,564297884,12403913960,0,0,5904.91,14,0,0,0,73415,73415,148034151,58206,0.00039319305448646104,12766573,47446,0.0037164241335556534,1.829,5.380,0.012
streamcluster,simlarge,4,12436499629,18648152456,1.50,473016205,983627,0.208,1012866383,9030745,563620518,12353779560,0,0,5947.87,23,0,0,2,73166,73168,148802899,240833,0.001618469812204398,14956222,150591,0.010068786087823516,1.388,5.410,0.024
streamcluster,simlarge,5,13875735812,20009800374,1.44,470847387,6286758,1.335,1373629782,9180271,639090107,14049089243,0,0,6682.39,16,0,0,2,73188,73190,152766108,3596444,0.02354215897154361,13149118,1567920,0.11924145786812469,1.275,6.072,0.112
streamcluster,simlarge,6,15325923089,21086538845,1.38,475880650,7824347,1.644,1620363365,9307254,704244756,15539609621,0,0,7360.22,25,0,0,3,73819,73822,158962079,3888883,0.02446421828692867,13244278,1911110,0.1442970315180639,1.192,6.683,0.189
streamcluster,simlarge,7,14745162299,20875677180,1.42,492737987,265663,0.054,1588625278,9891582,675155072,14820218843,0,0,7052.72,11,0,0,4,71175,71179,156033071,79943,0.0005123465140284267,18531846,75677,0.0040836190846826595,0.977,6.290,0.283
streamcluster,simlarge,8,18003616905,23416161658,1.30,488658329,6653422,1.362,2090596381,13101131,828082629,18006095421,0,0,8566.22,38,0,0,6,73224,73230,157758775,2235313,0.014169183298995571,13832461,1852269,0.1339074080888426,1.067,7.749,0.383
streamcluster,simlarge,9,16679492706,22377591513,1.34,495444731,471646,0.095,1902988432,12785187,775873063,17057433516,0,0,8072.72,19,0,0,6,71608,71614,155521410,71071,0.00045698531154006385,15792543,49092,0.0031085557278520627,0.898,7.127,0.531
streamcluster,simlarge,10,18608027938,23416974642,1.26,515863645,2550654,0.494,2138922831,12169867,867750977,19098197873,0,0,8999.00,23,0,0,8,71610,71618,164845857,630388,0.003824105812983823,22326827,439251,0.019673686726734613,0.912,8.003,0.614
streamcluster,simlarge,11,19985924261,24876532725,1.24,505446194,1913233,0.379,2404284712,14035174,932007044,20348339910,0,0,9612.82,21,0,0,6,70567,70573,163380247,830574,0.005083686769062113,18534111,454160,0.02450400777247962,0.901,8.480,0.782
streamcluster,simlarge,12,26432778273,26953334609,1.02,497937111,10926560,2.194,2871783463,17101779,1228159328,27047368233,0,0,12675.48,72,0,0,10,73940,73950,178516105,3935570,0.022046022122205723,19367690,3204220,0.16544151625723047,1.114,11.341,1.139
streamcluster,simlarge,13,31670052384,29094645271,0.92,512711532,13886306,2.708,3301150824,16981391,1459127064,32101370707,0,0,15078.88,149,0,0,2,73879,73881,192091781,4925703,0.02564244536834192,21182775,3855496,0.18201090272638973,1.234,13.595,1.376
streamcluster,simlarge,14,28586037111,29633964058,1.04,508367692,7733569,1.521,3451708705,15488782,1310478248,28721288717,0,0,13556.21,60,0,0,10,71375,71385,195442753,2762945,0.014136850599929893,22709507,1904629,0.08386923591075755,1.013,12.066,1.264
streamcluster,simlarge,15,33314045146,30643602906,0.92,500521793,10097079,2.017,3676532149,17007022,1536506868,33955450421,0,0,15842.06,139,0,0,4,73956,73960,199306567,3239038,0.016251536759448574,22650831,3144435,0.13882205911120876,1.119,13.993,1.710
